Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline,Rank_Clean,Season
2025-01-11,2025,Oberhof,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,34.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-243,32.0,Switzerland,SUI,Europe,35:49.0,"2149,00",Oberhof,Germany,Europe,59,18,2,,3,Yes,34.0,2024/2025
2025-01-11,2025,Oberhof,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,46.0,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,28-320,28.0,Switzerland,SUI,Europe,37:45.0,"2265,00",Oberhof,Germany,Europe,59,18,2,,4,Yes,46.0,2024/2025
2025-01-10,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,7.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-315,24.0,Switzerland,SUI,Europe,24:12.8,"1452,80",Oberhof,Germany,Europe,100,26,3,,1,Yes,7.0,2024/2025
2025-01-10,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,23.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,26-357,26.0,Switzerland,SUI,Europe,24:52.7,"1492,70",Oberhof,Germany,Europe,100,26,3,,2,Yes,23.0,2024/2025
2025-01-10,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,29.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-242,32.0,Switzerland,SUI,Europe,25:09.1,"1509,10",Oberhof,Germany,Europe,100,26,3,,3,Yes,29.0,2024/2025
2025-01-10,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,58.0,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,28-319,28.0,Switzerland,SUI,Europe,26:00.6,"1560,60",Oberhof,Germany,Europe,100,26,3,,4,Yes,58.0,2024/2025
2025-01-10,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,75.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-183,28.0,Switzerland,SUI,Europe,26:45.6,"1605,60",Oberhof,Germany,Europe,100,26,3,,5,Yes,75.0,2024/2025
2025-01-09,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,20.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-102,24.0,Switzerland,SUI,Europe,24:34.3,"1474,30",Oberhof,Germany,Europe,97,26,4,,1,Yes,20.0,2024/2025
2025-01-09,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,27.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,30-335,30.0,Switzerland,SUI,Europe,24:51.6,"1491,60",Oberhof,Germany,Europe,97,26,4,,2,Yes,27.0,2024/2025
2025-01-09,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,29.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-192,29.0,Switzerland,SUI,Europe,24:59.4,"1499,40",Oberhof,Germany,Europe,97,26,4,,3,Yes,29.0,2024/2025
2025-01-09,2025,Oberhof,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,50.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-038,33.0,Switzerland,SUI,Europe,25:53.1,"1553,10",Oberhof,Germany,Europe,97,26,4,,4,Yes,50.0,2024/2025
2024-12-22,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,10.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-174,29.0,Switzerland,SUI,Europe,39:55.2,"2395,20",Annecy,France,Europe,30,14,1,,1,Yes,10.0,2024/2025
2024-12-22,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Mass Start,Men,Seniors,,20.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,26-338,26.0,Switzerland,SUI,Europe,39:13.9,"2353,90",Annecy,France,Europe,30,12,2,,1,Yes,20.0,2024/2025
2024-12-22,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Mass Start,Men,Seniors,,22.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-223,32.0,Switzerland,SUI,Europe,39:16.9,"2356,90",Annecy,France,Europe,30,12,2,,2,Yes,22.0,2024/2025
2024-12-21,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,15.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-173,29.0,Switzerland,SUI,Europe,30:34.7,"1834,70",Annecy,France,Europe,54,20,3,,1,Yes,15.0,2024/2025
2024-12-21,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,44.0,,No,"Lea Meier (SUI, 02 Mar 2001)",Lea Meier,Lea,Meier,Women,Switzerland,SUI,2001-03-02,,23-294,23.0,Switzerland,SUI,Europe,33:20.6,"2000,60",Annecy,France,Europe,54,20,3,,2,Yes,44.0,2024/2025
2024-12-21,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,34.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-222,32.0,Switzerland,SUI,Europe,34:21.9,"2061,90",Annecy,France,Europe,58,21,3,,1,Yes,34.0,2024/2025
2024-12-21,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,36.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-163,28.0,Switzerland,SUI,Europe,34:25.7,"2065,70",Annecy,France,Europe,58,21,3,,2,Yes,36.0,2024/2025
2024-12-21,2024,Annecy,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,50.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,26-337,26.0,Switzerland,SUI,Europe,35:15.1,"2115,10",Annecy,France,Europe,58,21,3,,3,Yes,50.0,2024/2025
2024-12-20,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,33.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-172,29.0,Switzerland,SUI,Europe,22:42.9,"1362,90",Annecy,France,Europe,93,27,3,,1,Yes,33.0,2024/2025
2024-12-20,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,36.0,,No,"Lea Meier (SUI, 02 Mar 2001)",Lea Meier,Lea,Meier,Women,Switzerland,SUI,2001-03-02,,23-293,23.0,Switzerland,SUI,Europe,22:47.4,"1367,40",Annecy,France,Europe,93,27,3,,2,Yes,36.0,2024/2025
2024-12-20,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-082,24.0,Switzerland,SUI,Europe,,,Annecy,France,Europe,93,27,3,,0,Yes,,2024/2025
2024-12-20,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,30-315,30.0,Switzerland,SUI,Europe,,,Annecy,France,Europe,93,27,3,,0,Yes,,2024/2025
2024-12-19,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,14.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,26-335,26.0,Switzerland,SUI,Europe,24:23.8,"1463,80",Annecy,France,Europe,100,27,3,,1,Yes,14.0,2024/2025
2024-12-19,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,31.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-220,32.0,Switzerland,SUI,Europe,24:43.8,"1483,80",Annecy,France,Europe,100,27,3,,2,Yes,31.0,2024/2025
2024-12-19,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,51.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-161,28.0,Switzerland,SUI,Europe,25:07.2,"1507,20",Annecy,France,Europe,100,27,3,,3,Yes,51.0,2024/2025
2024-12-19,2024,Annecy,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,28-297,28.0,Switzerland,SUI,Europe,,,Annecy,France,Europe,100,27,3,,0,Yes,,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,36.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-166,29.0,Switzerland,SUI,Europe,32:53.3,"1973,30",Hochfilzen,Austria,Europe,60,21,2,,1,Yes,36.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,37.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,30-309,30.0,Switzerland,SUI,Europe,32:56.3,"1976,30",Hochfilzen,Austria,Europe,60,21,2,,2,Yes,37.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,44.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-076,24.0,Switzerland,SUI,Europe,33:16.6,"1996,60",Hochfilzen,Austria,Europe,60,21,2,,3,Yes,44.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,55.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-012,33.0,Switzerland,SUI,Europe,34:35.1,"2075,10",Hochfilzen,Austria,Europe,60,21,2,,4,Yes,55.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,27.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-215,32.0,Switzerland,SUI,Europe,34:53.0,"2093,00",Hochfilzen,Austria,Europe,58,18,2,,1,Yes,27.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,31.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-288,24.0,Switzerland,SUI,Europe,35:12.1,"2112,10",Hochfilzen,Austria,Europe,58,18,2,,2,Yes,31.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,49.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-156,28.0,Switzerland,SUI,Europe,36:33.7,"2193,70",Hochfilzen,Austria,Europe,58,18,2,,3,Yes,49.0,2024/2025
2024-12-14,2024,Hochfilzen,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,58.0,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,28-292,28.0,Switzerland,SUI,Europe,39:07.9,"2347,90",Hochfilzen,Austria,Europe,58,18,2,,4,Yes,58.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,24.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-165,29.0,Switzerland,SUI,Europe,22:11.3,"1331,30",Hochfilzen,Austria,Europe,106,27,4,,1,Yes,24.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,40.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-075,24.0,Switzerland,SUI,Europe,22:32.3,"1352,30",Hochfilzen,Austria,Europe,106,27,4,,2,Yes,40.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,47.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,30-308,30.0,Switzerland,SUI,Europe,22:47.7,"1367,70",Hochfilzen,Austria,Europe,106,27,4,,3,Yes,47.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,58.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-011,33.0,Switzerland,SUI,Europe,23:05.2,"1385,20",Hochfilzen,Austria,Europe,106,27,4,,4,Yes,58.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,77.0,,No,"Susanna Meinen (SUI, 19 May 1992)",Susanna Meinen,Susanna,Meinen,Women,Switzerland,SUI,1992-05-19,,32-208,32.0,Switzerland,SUI,Europe,23:36.0,"1416,00",Hochfilzen,Austria,Europe,106,27,4,,5,Yes,77.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,9.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-287,24.0,Switzerland,SUI,Europe,24:55.8,"1495,80",Hochfilzen,Austria,Europe,111,30,3,,1,Yes,9.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,19.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-214,32.0,Switzerland,SUI,Europe,25:25.1,"1525,10",Hochfilzen,Austria,Europe,111,30,3,,2,Yes,19.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,40.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-155,28.0,Switzerland,SUI,Europe,26:14.9,"1574,90",Hochfilzen,Austria,Europe,111,30,3,,3,Yes,40.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,57.0,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,28-291,28.0,Switzerland,SUI,Europe,26:39.8,"1599,80",Hochfilzen,Austria,Europe,111,30,3,,4,Yes,57.0,2024/2025
2024-12-13,2024,Hochfilzen,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,111.0,,No,"Gion Stalder (SUI, 19 Jul 1999)",Gion Stalder,Gion,Stalder,Men,Switzerland,SUI,1999-07-19,,25-147,25.0,Switzerland,SUI,Europe,29:47.3,"1787,30",Hochfilzen,Austria,Europe,111,30,3,,5,Yes,111.0,2024/2025
2024-12-08,2024,Kontiolahti,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,25.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-070,24.0,Switzerland,SUI,Europe,38:22.3,"2302,30",Kontiolahti,Finland,Europe,30,14,2,,1,Yes,25.0,2024/2025
2024-12-08,2024,Kontiolahti,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,26.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-160,29.0,Switzerland,SUI,Europe,38:46.6,"2326,60",Kontiolahti,Finland,Europe,30,14,2,,2,Yes,26.0,2024/2025
2024-12-08,2024,Kontiolahti,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Mass Start,Men,Seniors,,30.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-150,28.0,Switzerland,SUI,Europe,40:46.0,"2446,00",Kontiolahti,Finland,Europe,30,12,2,,1,Yes,30.0,2024/2025
2024-12-07,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,9.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-159,29.0,Switzerland,SUI,Europe,21:10.5,"1270,50",Kontiolahti,Finland,Europe,100,26,4,,1,Yes,9.0,2024/2025
2024-12-07,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,18.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,30-302,30.0,Switzerland,SUI,Europe,21:32.3,"1292,30",Kontiolahti,Finland,Europe,100,26,4,,2,Yes,18.0,2024/2025
2024-12-07,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,35.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-005,33.0,Switzerland,SUI,Europe,21:58.6,"1318,60",Kontiolahti,Finland,Europe,100,26,4,,3,Yes,35.0,2024/2025
2024-12-07,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,39.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-069,24.0,Switzerland,SUI,Europe,22:00.6,"1320,60",Kontiolahti,Finland,Europe,100,26,4,,4,Yes,39.0,2024/2025
2024-12-07,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,88.0,,No,"Lea Meier (SUI, 02 Mar 2001)",Lea Meier,Lea,Meier,Women,Switzerland,SUI,2001-03-02,,23-280,23.0,Switzerland,SUI,Europe,23:57.0,"1437,00",Kontiolahti,Finland,Europe,100,26,4,,5,Yes,88.0,2024/2025
2024-12-06,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,25.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-207,32.0,Switzerland,SUI,Europe,24:28.1,"1468,10",Kontiolahti,Finland,Europe,106,26,3,,1,Yes,25.0,2024/2025
2024-12-06,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,28.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,26-322,26.0,Switzerland,SUI,Europe,24:33.6,"1473,60",Kontiolahti,Finland,Europe,106,26,3,,2,Yes,28.0,2024/2025
2024-12-06,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,48.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-148,28.0,Switzerland,SUI,Europe,25:07.8,"1507,80",Kontiolahti,Finland,Europe,106,26,3,,3,Yes,48.0,2024/2025
2024-12-06,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,57.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-280,24.0,Switzerland,SUI,Europe,25:21.8,"1521,80",Kontiolahti,Finland,Europe,106,26,3,,4,Yes,57.0,2024/2025
2024-12-06,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,81.0,,No,"Gion Stalder (SUI, 19 Jul 1999)",Gion Stalder,Gion,Stalder,Men,Switzerland,SUI,1999-07-19,,25-140,25.0,Switzerland,SUI,Europe,26:13.2,"1573,20",Kontiolahti,Finland,Europe,106,26,3,,5,Yes,81.0,2024/2025
2024-12-04,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,19.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-066,24.0,Switzerland,SUI,Europe,38:26.3,"2306,30",Kontiolahti,Finland,Europe,102,26,4,,1,,19.0,2024/2025
2024-12-04,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,23.0,,No,"Lea Meier (SUI, 02 Mar 2001)",Lea Meier,Lea,Meier,Women,Switzerland,SUI,2001-03-02,,23-277,23.0,Switzerland,SUI,Europe,38:35.7,"2315,70",Kontiolahti,Finland,Europe,102,26,4,,2,,23.0,2024/2025
2024-12-04,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,26.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-156,29.0,Switzerland,SUI,Europe,38:44.5,"2324,50",Kontiolahti,Finland,Europe,102,26,4,,3,,26.0,2024/2025
2024-12-04,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,36.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-002,33.0,Switzerland,SUI,Europe,39:22.1,"2362,10",Kontiolahti,Finland,Europe,102,26,4,,4,,36.0,2024/2025
2024-12-04,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,79.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,30-299,30.0,Switzerland,SUI,Europe,41:43.9,"2503,90",Kontiolahti,Finland,Europe,102,26,4,,5,,79.0,2024/2025
2024-12-03,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,12.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-145,28.0,Switzerland,SUI,Europe,39:59.4,"2399,40",Kontiolahti,Finland,Europe,103,25,3,,1,,12.0,2024/2025
